INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	STRING
861	踢了一脚b	踢了一脚b	踢了一脚b	踢了一脚b	踢了一脚b	踢了一脚b	踢了一脚b	踢了一脚b	踢了一脚b	1	-1	踢了一脚b	npc_attack
862	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	金鸡独立男对女/男开始a	1	-1	金鸡独立男对女/男开始a	npc_attack
863	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	金鸡独立男对女/男持续a	1	-1	金鸡独立男对女/男持续a	npc_attack
864	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	金鸡独立男对女/男结束a	1	-1	金鸡独立男对女/男结束a	npc_attack
865	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	金鸡独立男/女对男开始b	1	-1	金鸡独立男/女对男开始b	npc_attack
866	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	金鸡独立男/女对男持续b	1	-1	金鸡独立男/女对男持续b	npc_attack
867	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	金鸡独立男/女对男结束b	1	-1	金鸡独立男/女对男结束b	npc_attack
868	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	双人造型2伸手男V男/女预备a	1	-1	双人造型2伸手男V男/女预备a	npc_attack
869	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	双人造型2伸手男V男/女持续a	1	-1	双人造型2伸手男V男/女持续a	npc_attack
870	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	双人造型2伸手男V男/女结束a	1	-1	双人造型2伸手男V男/女结束a	npc_attack
871	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	双人造型2伸手男/女V男预备b	1	-1	双人造型2伸手男/女V男预备b	npc_attack
872	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	双人造型2伸手男/女V男持续b	1	-1	双人造型2伸手男/女V男持续b	npc_attack
873	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	双人造型2伸手男/女V男结束b	1	-1	双人造型2伸手男/女V男结束b	npc_attack
874	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	双人造型3-干柴烈火掌男V男/女a	1	-1	双人造型3-干柴烈火掌男V男/女a	npc_attack
875	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	双人造型3-干柴烈火掌男/女V男b	1	-1	双人造型3-干柴烈火掌男/女V男b	npc_attack
876	晕倒入怀男V男开始b	晕倒入怀男V男开始b	晕倒入怀男V男开始b	晕倒入怀男V男开始b	晕倒入怀男V男开始b	晕倒入怀男V男开始b	晕倒入怀男V男开始b	晕倒入怀男V男开始b	晕倒入怀男V男开始b	1	-1	晕倒入怀男V男开始b	npc_attack
877	晕倒入怀男V男持续b	晕倒入怀男V男持续b	晕倒入怀男V男持续b	晕倒入怀男V男持续b	晕倒入怀男V男持续b	晕倒入怀男V男持续b	晕倒入怀男V男持续b	晕倒入怀男V男持续b	晕倒入怀男V男持续b	1	-1	晕倒入怀男V男持续b	npc_attack
878	晕倒入怀男V男结束b	晕倒入怀男V男结束b	晕倒入怀男V男结束b	晕倒入怀男V男结束b	晕倒入怀男V男结束b	晕倒入怀男V男结束b	晕倒入怀男V男结束b	晕倒入怀男V男结束b	晕倒入怀男V男结束b	1	-1	晕倒入怀男V男结束b	npc_attack
879	晕倒入怀女V男开始b	晕倒入怀女V男开始b	晕倒入怀女V男开始b	晕倒入怀女V男开始b	晕倒入怀女V男开始b	晕倒入怀女V男开始b	晕倒入怀女V男开始b	晕倒入怀女V男开始b	晕倒入怀女V男开始b	1	-1	晕倒入怀女V男开始b	npc_attack
880	晕倒入怀女V男持续b	晕倒入怀女V男持续b	晕倒入怀女V男持续b	晕倒入怀女V男持续b	晕倒入怀女V男持续b	晕倒入怀女V男持续b	晕倒入怀女V男持续b	晕倒入怀女V男持续b	晕倒入怀女V男持续b	1	-1	晕倒入怀女V男持续b	npc_attack
881	晕倒入怀女V男结束b	晕倒入怀女V男结束b	晕倒入怀女V男结束b	晕倒入怀女V男结束b	晕倒入怀女V男结束b	晕倒入怀女V男结束b	晕倒入怀女V男结束b	晕倒入怀女V男结束b	晕倒入怀女V男结束b	1	-1	晕倒入怀女V男结束b	npc_attack
882	公主抱女抱男开始b	公主抱女抱男开始b	公主抱女抱男开始b	公主抱女抱男开始b	公主抱女抱男开始b	公主抱女抱男开始b	公主抱女抱男开始b	公主抱女抱男开始b	公主抱女抱男开始b	1	-1	公主抱女抱男开始b	npc_attack
883	公主抱女抱男持续b	公主抱女抱男持续b	公主抱女抱男持续b	公主抱女抱男持续b	公主抱女抱男持续b	公主抱女抱男持续b	公主抱女抱男持续b	公主抱女抱男持续b	公主抱女抱男持续b	1	-1	公主抱女抱男持续b	npc_attack
884	公主抱女抱男结束b	公主抱女抱男结束b	公主抱女抱男结束b	公主抱女抱男结束b	公主抱女抱男结束b	公主抱女抱男结束b	公主抱女抱男结束b	公主抱女抱男结束b	公主抱女抱男结束b	1	-1	公主抱女抱男结束b	npc_attack
885	公主抱男抱男开始a	公主抱男抱男开始a	公主抱男抱男开始a	公主抱男抱男开始a	公主抱男抱男开始a	公主抱男抱男开始a	公主抱男抱男开始a	公主抱男抱男开始a	公主抱男抱男开始a	1	-1	公主抱男抱男开始a	npc_attack
886	公主抱男抱男持续a	公主抱男抱男持续a	公主抱男抱男持续a	公主抱男抱男持续a	公主抱男抱男持续a	公主抱男抱男持续a	公主抱男抱男持续a	公主抱男抱男持续a	公主抱男抱男持续a	1	-1	公主抱男抱男持续a	npc_attack
887	公主抱男抱男结束a	公主抱男抱男结束a	公主抱男抱男结束a	公主抱男抱男结束a	公主抱男抱男结束a	公主抱男抱男结束a	公主抱男抱男结束a	公主抱男抱男结束a	公主抱男抱男结束a	1	-1	公主抱男抱男结束a	npc_attack
888	公主抱男抱男开始b	公主抱男抱男开始b	公主抱男抱男开始b	公主抱男抱男开始b	公主抱男抱男开始b	公主抱男抱男开始b	公主抱男抱男开始b	公主抱男抱男开始b	公主抱男抱男开始b	1	-1	公主抱男抱男开始b	npc_attack
889	公主抱男抱男持续b	公主抱男抱男持续b	公主抱男抱男持续b	公主抱男抱男持续b	公主抱男抱男持续b	公主抱男抱男持续b	公主抱男抱男持续b	公主抱男抱男持续b	公主抱男抱男持续b	1	-1	公主抱男抱男持续b	npc_attack
890	公主抱男抱男结束b	公主抱男抱男结束b	公主抱男抱男结束b	公主抱男抱男结束b	公主抱男抱男结束b	公主抱男抱男结束b	公主抱男抱男结束b	公主抱男抱男结束b	公主抱男抱男结束b	1	-1	公主抱男抱男结束b	npc_attack
891	公主抱男抱女开始a	公主抱男抱女开始a	公主抱男抱女开始a	公主抱男抱女开始a	公主抱男抱女开始a	公主抱男抱女开始a	公主抱男抱女开始a	公主抱男抱女开始a	公主抱男抱女开始a	1	-1	公主抱男抱女开始a	npc_attack
892	公主抱男抱女持续a	公主抱男抱女持续a	公主抱男抱女持续a	公主抱男抱女持续a	公主抱男抱女持续a	公主抱男抱女持续a	公主抱男抱女持续a	公主抱男抱女持续a	公主抱男抱女持续a	1	-1	公主抱男抱女持续a	npc_attack
893	公主抱男抱女结束a	公主抱男抱女结束a	公主抱男抱女结束a	公主抱男抱女结束a	公主抱男抱女结束a	公主抱男抱女结束a	公主抱男抱女结束a	公主抱男抱女结束a	公主抱男抱女结束a	1	-1	公主抱男抱女结束a	npc_attack
894	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	兽魂合体技能_m01	0	-1	兽魂合体技能_m01	npc_attack
895	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	g01_gs_破天式	0	-1	破天式	
896	选人动作	选人动作	选人动作	选人动作	选人动作	选人动作	选人动作	选人动作	选人动作	0	-1	选人动作	npc_attack
897	g01_祈祷	g01_祈祷	g01_祈祷	g01_祈祷	g01_祈祷	g01_祈祷	g01_祈祷	g01_祈祷	g01_祈祷	1	-1	g01_祈祷	npc_attack
898	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	女主角-扇耳光女扇男	1	-1	女主角-扇耳光女扇男	npc_attack
899	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	女主角-亲密男女开始	1	-1	女主角-亲密男女开始	npc_attack
900	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	女主角-亲密男女持续	1	-1	女主角-亲密男女持续	npc_attack
901	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	女主角-亲密男女结束	1	-1	女主角-亲密男女结束	npc_attack
905	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	女主角-拥抱男抱女a	1	-1	女主角-拥抱男抱女a	npc_attack
906	女主角-剑术比试男女b	女主角-剑术比试男女b	女主角-剑术比试男女b	女主角-剑术比试男女b	女主角-剑术比试男女b	女主角-剑术比试男女b	女主角-剑术比试男女b	女主角-剑术比试男女b	女主角-剑术比试男女b	1	748	女主角-剑术比试男女b	npc_attack
907	女主角-舞剑男女b	女主角-舞剑男女b	女主角-舞剑男女b	女主角-舞剑男女b	女主角-舞剑男女b	女主角-舞剑男女b	女主角-舞剑男女b	女主角-舞剑男女b	女主角-舞剑男女b	1	748	女主角-舞剑男女b	npc_attack
908	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	g01_gs_秘剑式_攻击	npc_attack	npc_attack	0	-1	秘剑式	
909	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	g01_回城聚气特效_橙色	1	-1	g01_回城聚气特效_橙色	npc_attack
910	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	g01_回城聚气特效_红色	1	-1	g01_回城聚气特效_红色	npc_attack
911	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	g01_回城聚气特效_蓝色	1	-1	g01_回城聚气特效_蓝色	npc_attack
912	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	g01_回城聚气特效_绿色	1	-1	g01_回城聚气特效_绿色	npc_attack
913	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	g01_回城聚气特效_紫色	1	-1	g01_回城聚气特效_紫色	npc_attack
914	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	g01_拈花棍法_攻击	1	-1	g01_拈花棍法_攻击	npc_attack
915	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	g01_拈花棍法_蓄力	1	-1	g01_拈花棍法_蓄力	npc_attack
916	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	g01_连击达成	1	-1	g01_连击达成	npc_attack
917	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	g01_解读历史	1	-1	g01_解读历史	npc_attack
918	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	g01_回城聚气特效_金色	1	-1	g01_回城聚气特效_金色	npc_attack
919	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
920	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
921	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
922	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
923	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
924	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
925	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
926	空手站立01	长枪站立01	长枪站立01	双短站立01	单短站立01	长枪站立01	双环站立01	扇子站立01	双手弩站立01	0	-1	双手弩站立01	站立
