INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT															
3346	3346	洛神图	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：445点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：445点#r运气时间：5秒 冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	0	30000	5000	-1	法力需求	4	445	-1	驱散	9	37	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	763	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3347	3347	洛神图	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：514点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：514点#r运气时间：5秒 冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	0	30000	5000	-1	法力需求	4	514	-1	驱散	9	37	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	763	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3348	3348	洛神图	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：583点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：583点#r运气时间：5秒 冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	0	30000	5000	-1	法力需求	4	583	-1	驱散	9	37	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	763	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3349	3349	洛神图	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：652点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：652点#r运气时间：5秒 冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	0	30000	5000	-1	法力需求	4	652	-1	驱散	9	37	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	763	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3350	3350	洛神图	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：720点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：720点#r运气时间：5秒 冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	0	30000	5000	-1	法力需求	4	720	-1	驱散	9	37	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	763	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3351	3351	洛神图	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：789点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：789点#r运气时间：5秒 冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	0	30000	5000	-1	法力需求	4	789	-1	驱散	9	37	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	764	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3352	3352	洛神图	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：858点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：858点#r运气时间：5秒 冷却时间：30秒#r攻击状态 此状态下放置的陷阱，附带灼烧效果，灼烧效果的伤害根据陷阱自身等级提升而增加#r#c5BC257与大风歌不能共同作用	0	30000	5000	-1	法力需求	4	858	-1	驱散	9	37	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	764	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3353	3353	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：51点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:10 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：51点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	51	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24796	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3354	3354	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：85点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:20 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：85点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	85	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24797	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3355	3355	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：119点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:30 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：119点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	119	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24798	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3356	3356	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：154点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:40 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：154点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	154	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24799	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3357	3357	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：188点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:50 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：188点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	188	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24800	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3358	3358	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：223点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:60 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：223点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	223	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24801	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3359	3359	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：257点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:70 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：257点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	257	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24802	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3360	3360	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：291点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:80 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：291点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	291	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24803	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3361	3361	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：326点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:90 B:1}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：326点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	326	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24804	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3362	3362	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：360点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:100 B:0}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：360点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	360	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24805	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3363	3363	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：395点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:100 B:0}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：395点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	395	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24806	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3364	3364	江行初雪	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：429点#r瞬间释放#r冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间#c54FF00{A:100 B:0}%#cFFFFFF，状态持续120秒#r#c5BC257需要洛神图状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：429点#r瞬间释放 冷却时间：120秒#r状态 减少摆放诛仙阵陷阱的运气时间，状态持续120秒#r#c5BC257需要洛神图状态	0	120000	-1	-1	法力需求	4	429	-1	需求	0	36	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24807	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
3365	3365	排山倒海	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放#r冷却时间：25秒#r单体远程攻击 对目标造成额外#c54FF00{A:154 B:9.183136395}#cFFFFFF点的直接伤害，并同时消去目标的气#c54FF00{A:153 B:9.18313639487952}#cFFFFFF点#r#c5BC257需要装备武器和半怒状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放 冷却时间：25秒#r单体远程攻击 对目标造成额外直接伤害，并同时消去目标的气#r#c5BC257需要装备武器和半怒状态	0	25000	-1	-1	消耗怒气	6	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24784	|引导周期的附加效果1	-1	|生效一次的附加效果2	24772	|引导周期的附加效果2	-1																															
3366	3366	排山倒海	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放#r冷却时间：25秒#r单体远程攻击 对目标造成额外#c54FF00{A:264 B:9.183136395}#cFFFFFF点的直接伤害，并同时消去目标的气#c54FF00{A:263 B:9.18313639487952}#cFFFFFF点#r#c5BC257需要装备武器和半怒状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放 冷却时间：25秒#r单体远程攻击 对目标造成额外直接伤害，并同时消去目标的气#r#c5BC257需要装备武器和半怒状态	0	25000	-1	-1	消耗怒气	6	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24785	|引导周期的附加效果1	-1	|生效一次的附加效果2	24773	|引导周期的附加效果2	-1																															
3367	3367	排山倒海	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放#r冷却时间：25秒#r单体远程攻击 对目标造成额外#c54FF00{A:374 B:9.183136395}#cFFFFFF点的直接伤害，并同时消去目标的气#c54FF00{A:373 B:9.18313639487952}#cFFFFFF点#r#c5BC257需要装备武器和半怒状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放 冷却时间：25秒#r单体远程攻击 对目标造成额外直接伤害，并同时消去目标的气#r#c5BC257需要装备武器和半怒状态	0	25000	-1	-1	消耗怒气	6	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24786	|引导周期的附加效果1	-1	|生效一次的附加效果2	24774	|引导周期的附加效果2	-1																															
3368	3368	排山倒海	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放#r冷却时间：25秒#r单体远程攻击 对目标造成额外#c54FF00{A:484 B:9.183136395}#cFFFFFF点的直接伤害，并同时消去目标的气#c54FF00{A:483 B:9.18313639487952}#cFFFFFF点#r#c5BC257需要装备武器和半怒状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放 冷却时间：25秒#r单体远程攻击 对目标造成额外直接伤害，并同时消去目标的气#r#c5BC257需要装备武器和半怒状态	0	25000	-1	-1	消耗怒气	6	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24787	|引导周期的附加效果1	-1	|生效一次的附加效果2	24775	|引导周期的附加效果2	-1																															
3369	3369	排山倒海	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放#r冷却时间：25秒#r单体远程攻击 对目标造成额外#c54FF00{A:594 B:9.183136395}#cFFFFFF点的直接伤害，并同时消去目标的气#c54FF00{A:593 B:9.18313639487952}#cFFFFFF点#r#c5BC257需要装备武器和半怒状态	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗一半怒气#r有效距离：0-15米#r瞬间释放 冷却时间：25秒#r单体远程攻击 对目标造成额外直接伤害，并同时消去目标的气#r#c5BC257需要装备武器和半怒状态	0	25000	-1	-1	消耗怒气	6	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	24788	|引导周期的附加效果1	-1	|生效一次的附加效果2	24776	|引导周期的附加效果2	-1																															
