INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING				
2883	2877	80	Buff19_14				主角变身帮派生产任务_buff_加速		脚下光圈点	0	0	0	0	0		加速80%，持续3秒。				
2884	2876	20	Buff19_15							0	0	0	0	0		自身5米范围内的矿工减速20%。				
2885	2885	20	Buff20_1				g01_buff100		脚下光圈点	0	0	0	0	0		减速20%，持续2秒。				
2886	2876	20	Buff19_16				g01_buff100		脚下光圈点	0	0	0	0	0		减速40%，持续20秒。				
2887	2876	20	Buff20_4							0	0	0	0	0		每4秒使自己眩晕1秒。				
2888	2888	20	Buff20_6				hd_石灰包受击		头顶状态点	0	0	0	0	0		自己眩晕1秒。				
2889	2876	20	Buff20_2				g01_em_buff38		头顶状态点	0	0	0	0	0		自身失明5秒后，使自身5米范围内除自己以外的矿工失明5秒。				
2890	2890	20	Buff20_3				g01_em_buff38		头顶状态点	0	0	0	0	0		失明5秒。				
2891	2876	20	Buff20_5							0	0	0	0	0		5秒后使自身眩晕3秒。				
2892	2888	30	Buff20_6				hd_石灰包受击		头顶状态点	0	0	0	0	0		眩晕3秒。				
2893	269	500	Buff5_9	g01_buff108		脚下光圈点				0	0	0	1	0		变身为矿工，可开采翡翠原石，投入到聚宝盆中				
2894	269	500	Buff5_9	g01_buff108		脚下光圈点				0	0	0	1	0		正在运送翡翠原石，将其投入到聚宝盆中后方可继续开采下一颗翡翠原石。				
2895	2895	1000	FightSkillEMei1_11							0	0	0	1	0		提高治疗效果。				
2896	2876	20	Buff13_3							0	0	0	0	0		使帮会场景内所有的矿工，获得财源滚滚状态。				
2897	2876	20	Buff7_6							0	0	0	0	0		使帮会场景内所有的矿工，获得天降鸿福状态。				
2898	2898	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加200点冰攻击，持续2秒，此效果30秒内只能触发1次				
2899	2899	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加280点冰攻击，持续2秒，此效果30秒内只能触发1次				
2900	2900	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加400点冰攻击，持续2秒，此效果30秒内只能触发1次				
2901	2901	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加560点冰攻击，持续2秒，此效果30秒内只能触发1次				
2902	2902	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加800点冰攻击，持续2秒，此效果30秒内只能触发1次				
2903	2903	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加1100点冰攻击，持续2秒，此效果30秒内只能触发1次				
2904	2904	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加1500点冰攻击，持续2秒，此效果30秒内只能触发1次				
2905	2905	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加2000点冰攻击，持续2秒，此效果30秒内只能触发1次				
2906	2906	110	EquipLingPai_5							1	0	0	0	0		寒冰化劲：有一定几率触发冰系化劲，使自身增加2600点冰攻击，持续2秒，此效果30秒内只能触发1次				
2907	2907	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加200点火攻击，持续2秒，此效果30秒内只能触发1次				
2908	2908	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加280点火攻击，持续2秒，此效果30秒内只能触发1次				
2909	2909	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加400点火攻击，持续2秒，此效果30秒内只能触发1次				
2910	2910	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加560点火攻击，持续2秒，此效果30秒内只能触发1次				
2911	2911	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加800点火攻击，持续2秒，此效果30秒内只能触发1次				
2912	2912	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加1100点火攻击，持续2秒，此效果30秒内只能触发1次				
2913	2913	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加1500点火攻击，持续2秒，此效果30秒内只能触发1次				
2914	2914	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加2000点火攻击，持续2秒，此效果30秒内只能触发1次				
2915	2915	110	EquipLingPai_5							1	0	0	0	0		炎气化劲：有一定几率触发火系化劲，使自身增加2600点火攻击，持续2秒，此效果30秒内只能触发1次				
2916	2916	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加200点玄攻击，持续2秒，此效果30秒内只能触发1次				
2917	2917	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加280点玄攻击，持续2秒，此效果30秒内只能触发1次				
2918	2918	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加400点玄攻击，持续2秒，此效果30秒内只能触发1次				
2919	2919	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加560点玄攻击，持续2秒，此效果30秒内只能触发1次				
2920	2920	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加800点玄攻击，持续2秒，此效果30秒内只能触发1次				
2921	2921	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加1100点玄攻击，持续2秒，此效果30秒内只能触发1次				
2922	2922	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加1500点玄攻击，持续2秒，此效果30秒内只能触发1次				
2923	2923	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加2000点玄攻击，持续2秒，此效果30秒内只能触发1次				
2924	2924	110	EquipLingPai_5							1	0	0	0	0		玄法化劲：有一定几率触发玄系化劲，使自身增加2600点玄攻击，持续2秒，此效果30秒内只能触发1次				
2925	2925	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加200点毒攻击，持续2秒，此效果30秒内只能触发1次				
2926	2926	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加280点毒攻击，持续2秒，此效果30秒内只能触发1次				
2927	2927	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加400点毒攻击，持续2秒，此效果30秒内只能触发1次				
2928	2928	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加560点毒攻击，持续2秒，此效果30秒内只能触发1次				
2929	2929	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加800点毒攻击，持续2秒，此效果30秒内只能触发1次				
2930	2930	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加1100点毒攻击，持续2秒，此效果30秒内只能触发1次				
2931	2931	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加1500点毒攻击，持续2秒，此效果30秒内只能触发1次				
2932	2932	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加2000点毒攻击，持续2秒，此效果30秒内只能触发1次				
2933	2933	110	EquipLingPai_5							1	0	0	0	0		百毒化劲：有一定几率触发毒系化劲，使自身增加2600点毒攻击，持续2秒，此效果30秒内只能触发1次				
2934	2934	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低1%命中率，持续10秒，此效果30秒内只能触发1次				
2935	2935	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低1%命中率，持续10秒，此效果30秒内只能触发1次				
2936	2936	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低2%命中率，持续10秒，此效果30秒内只能触发1次				
2937	2937	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低2%命中率，持续10秒，此效果30秒内只能触发1次				
2938	2938	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低4%命中率，持续10秒，此效果30秒内只能触发1次				
2939	2939	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低5%命中率，持续10秒，此效果30秒内只能触发1次				
2940	2940	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低7%命中率，持续10秒，此效果30秒内只能触发1次				
2941	2941	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低10%命中率，持续10秒，此效果30秒内只能触发1次				
2942	2942	110	EquipLingPai_5							1	0	0	0	0		敛神观光：有一定几率使目标降低13%命中率，持续10秒，此效果30秒内只能触发1次				
2943	2943	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加1%闪避率，持续10秒，此效果30秒内只能触发1次				
2944	2944	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加1%闪避率，持续10秒，此效果30秒内只能触发1次				
2945	2945	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加2%闪避率，持续10秒，此效果30秒内只能触发1次				
2946	2946	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加2%闪避率，持续10秒，此效果30秒内只能触发1次				
2947	2947	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加4%闪避率，持续10秒，此效果30秒内只能触发1次				
2948	2948	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加5%闪避率，持续10秒，此效果30秒内只能触发1次				
2949	2949	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加7%闪避率，持续10秒，此效果30秒内只能触发1次				
2950	2950	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加10%闪避率，持续10秒，此效果30秒内只能触发1次				
2951	2951	110	EquipLingPai_5							1	0	0	0	0		凭虚御风：有一定几率使自身增加13%闪避率，持续10秒，此效果30秒内只能触发1次				
2952	2952	10	EquipLingPai_5							0	0	1	0	0		敛神：命中率降低				
2953	2953	10	EquipLingPai_5							0	0	0	0	0		御风：闪避率增加				
2954	2954	110	EquipLingPai_5							0	0	0	1	0		冰系化劲：自身增加冰攻击				
2955	2955	110	EquipLingPai_5							0	0	0	1	0		火系化劲：自身增加火攻击				
2956	2956	110	EquipLingPai_5							0	0	0	1	0		玄系化劲：自身增加玄攻击				
2957	2957	110	EquipLingPai_5							0	0	0	1	0		毒系化劲：自身增加毒攻击				
2958	99	2200	RideHeader8_6							0	0	0	1	0		坐骑：星羽游龙。骑乘后移动速度+80%。				
2959	2959	10	CircularTaskTool61_6							0	0	0	0	0		破绽：露出了破绽，使用技能套马索给对其造成更高的伤害。				
2960	99	2200	RideHeader8_6							0	0	0	1	0		坐骑：星羽游龙。骑乘后移动速度+80%。				
2961	2961	10	Buff20_15							0	0	1	0	0		刺骨寒霜：受到冰霜的伤害，不可移动，不可攻击。				
2962	2962	10	Buff20_14	npc_all_kongzhi_zdo		身体受击点				0	0	1	0	0		冰雪连天：受到冰霜的伤害，移动速度降低50%。				
2963	2963	10	Buff21_3				buff_npc火苗_烈火燎原01		身体受击点	0	0	0	0	0		烈火燎原：对周围3米范围内的所有玩家和珍兽造成火属性伤害。				
2964	2964	10	Buff21_2				buff_蛊惑灵谷_万毒尸灵		身体受击点	0	0	1	0	0		荒蛊瘟疫：受到瘟疫的影响，每秒对周围玩家造成伤害。				
2965	2965	10	Buff20_16				buff_蛊惑灵谷_万毒尸灵		身体受击点	0	0	1	0	0		毒蛊入体：该状态消失时会传染给周围玩家。				
2966	2966	10	Buff21_4				buff_蛊惑灵谷_万毒尸灵		身体受击点	0	0	1	0	0		万毒尸灵：中毒甚深，每秒对周围玩家造成伤害。				
2967	2967	10	Buff21_5				buff_npc毒花_毒液四溅01		身体中心点	0	0	0	0	0		毒液四溅：受到毒液的影响，每秒对周围玩家造成伤害。				
2968	1685	5011	CircularTaskTool20_16							1	0	0	0	0		畅游+宝箱：2小时内人物获得经验变为平常的2倍。此时使用天灵丹，可使人物获得经验变为平常的4倍；此时使用小灵丹可使人物获得经验变为平常的3倍。不会影响珍兽获得经验的效率，不可以和玄灵丹同时使用，不可以和小玄灵丹一起使用。				
2969	2969	10	Buff20_13				buff_boss辽军统领_怒焰_01		身体中心点	0	0	0	0	0		天火腾云：攻击时会对周围15米的所有敌人造成溅射伤害				
2970	2970	10	Buff20_12				BOSS耶律宛_落雪点梅_01		身体中心点	0	0	0	0	0		落雪点梅：攻击时会对周围15米的所有敌人造成溅射伤害				
2971	2971	10	Buff20_7				buff_冰之力		脚下光圈点	0	0	0	0	0		冰之力：汲取寒冰之力，极大提升自身冰属性攻击				
2972	2972	10	Buff20_9				buff_毒之力		脚下光圈点	0	0	0	0	0		火之力：汲取天火之力，极大提升自身火属性攻击				
2973	2973	10	Buff20_8				buff_火之力		脚下光圈点	0	0	0	0	0		玄之力：汲取玄雷之力，极大提升自身玄属性攻击				
2974	2974	10	Buff20_10				buff_玄之力		脚下光圈点	0	0	0	0	0		毒之力：汲取五毒之力，极大提升自身毒属性攻击				
2975	2975	10					buff_陷阱_御冰之阵_01		脚下光圈点	0	0	0	0	0		冰图腾特效				
2976	2976	10					buff_陷阱_御火之阵_01		脚下光圈点	0	0	0	0	0		火图腾特效				
2977	2977	10					buff_陷阱_御玄之阵_01		脚下光圈点	0	0	0	0	0		玄图腾特效				
2978	2978	10					buff_陷阱_御毒之阵_01		脚下光圈点	0	0	0	0	0		毒图腾特效				
2979	2979	10					buff_陷阱_耶律元_地火_01		脚下光圈点	0	0	0	0	0		地火图腾				
2980	2980	6000	Buff20_11				buff_镜花水月		身体中心点	0	0	0	0	0		寒气护体：受到天寒冰凌保护，免疫地火图腾的伤害				
2981	2981	100	Buff13_12				buff_虚竹		脚下光圈点	0	0	0	0	0		天雷灭世：凝毕生功力引九天之雷，毁灭所有敌人，但自身所受伤害放大				
2982	2982	5010	Buff8_2				g01_buff32		身体中心点	0	0	1	0	0		囚笼：麻痹，并持续掉血				
2983	2983	10					npc_天寒冰棱_buff		脚下光圈点	0	0	0	0	0		天寒冰棱范围标示				
2984	2984	10					buff_自爆		身体中心点	0	0	0	0	0		寒冰弹目标				
2985	2985	5000	Huodong_11_12							1	0	0	0	0		正常押镖：押运镖车中，被劫镖后此状态消失				
2986	2986	1	Buff14_7				buff_老友的祝福持续		身体中心点	0	0	0	0	0		御冰之阵：身处阵中，可免疫冰属性伤害				
2987	2987	1	Buff14_8				buff_老友的祝福持续		身体中心点	0	0	0	0	0		御火之阵：身处阵中，可免疫火属性伤害				
2988	2988	1	Buff14_9				buff_老友的祝福持续		身体中心点	0	0	0	0	0		御玄之阵：身处阵中，可免疫玄属性伤害				
2989	2989	1	Buff14_10				buff_老友的祝福持续		身体中心点	0	0	0	0	0		御毒之阵：身处阵中，可免疫毒属性伤害				
2990	2990	1	CircularTaskTool63_3				buff_老友的祝福持续		身体中心点	1	0	0	1	0		云屏琴语：云屏烛影，琴瑟在御。所有属性增加30点。持续30分钟。				
2991	2991	1	CircularTaskTool63_4				buff_老友的祝福持续		身体中心点	1	0	0	1	0		醉梦琴音：芙蓉泣露，魂梦如归。所有属性增加50点。持续30分钟。				
2992	2992	5000	Huodong_11_12							1	0	0	0	0		押镖中：押运镖车状态下无法隐身和骑乘				
2993	99	2200	RideHeader8_7							0	0	0	1	0		坐骑：沧澜羽翼。骑乘后移动速度+85%。				
2994	99	2200	RideHeader8_8							0	0	0	1	0		坐骑：云霄羽翼。骑乘后移动速度+85%。				
2995	2995	10	Buff14_7				g01_xy_寒梅遍野_持续01		身体中心点	0	0	1	0	0		寒梅遍野				
2998	2998	10	MakeMaterial8_16				g01_buff_圣诞礼盒01		脚下光圈点	0	0	0	0	0		圣诞雪球：哎呀！谁拿雪球丢我？增加所有属性各10点				
2999	2999	2160	TaskTools3_3							0	0	0	1	0		复活保护：无敌，移动或使用技能后保护即会消失				
3000	99	2200	RideHeader1_9							1	0	0	0	0		坐骑：陆行雕。骑乘后移动速度+10%。				
3001	99	2200	RideHeader1_13							1	0	0	0	0		坐骑：虎。骑乘后移动速度+40%。				
