INT	STRING	STRING
12498	XYJ_KFS_SKILL_NAME_d6	天火燎原（6级）
12499	XYJ_KFS_SKILL_NAME_d7	天火燎原（7级）
12500	XYJ_KFS_SKILL_NAME_d8	天火燎原（8级）
12501	XYJ_KFS_SKILL_NAME_e1	狂雷天降（1级）
12502	XYJ_KFS_SKILL_NAME_e2	狂雷天降（2级）
12503	XYJ_KFS_SKILL_NAME_e3	狂雷天降（3级）
12504	XYJ_KFS_SKILL_NAME_e4	狂雷天降（4级）
12505	XYJ_KFS_SKILL_NAME_e5	狂雷天降（5级）
12506	XYJ_KFS_SKILL_NAME_e6	狂雷天降（6级）
12507	XYJ_KFS_SKILL_NAME_e7	狂雷天降（7级）
12508	XYJ_KFS_SKILL_NAME_e8	狂雷天降（8级）
12509	XYJ_KFS_SKILL_NAME_f1	剧毒瘟疫（1级）
12510	XYJ_KFS_SKILL_NAME_f2	剧毒瘟疫（2级）
12511	XYJ_KFS_SKILL_NAME_f3	剧毒瘟疫（3级）
12512	XYJ_KFS_SKILL_NAME_f4	剧毒瘟疫（4级）
12513	XYJ_KFS_SKILL_NAME_f5	剧毒瘟疫（5级）
12514	XYJ_KFS_SKILL_NAME_f6	剧毒瘟疫（6级）
12515	XYJ_KFS_SKILL_NAME_f7	剧毒瘟疫（7级）
12516	XYJ_KFS_SKILL_NAME_f8	剧毒瘟疫（8级）
12517	XYJ_KFS_SKILL_NAME_g1	怒涛连击（1级）
12518	XYJ_KFS_SKILL_NAME_g2	怒涛连击（2级）
12519	XYJ_KFS_SKILL_NAME_g3	怒涛连击（3级）
12520	XYJ_KFS_SKILL_NAME_g4	怒涛连击（4级）
12521	XYJ_KFS_SKILL_NAME_g5	怒涛连击（5级）
12522	XYJ_KFS_SKILL_NAME_g6	怒涛连击（6级）
12523	XYJ_KFS_SKILL_NAME_g7	怒涛连击（7级）
12524	XYJ_KFS_SKILL_NAME_g8	怒涛连击（8级）
12525	XYJ_KFS_SKILL_NAME_h1	刚猛重击（1级）
12526	XYJ_KFS_SKILL_NAME_h2	刚猛重击（2级）
12527	XYJ_KFS_SKILL_NAME_h3	刚猛重击（3级）
12528	XYJ_KFS_SKILL_NAME_h4	刚猛重击（4级）
12529	XYJ_KFS_SKILL_NAME_h5	刚猛重击（5级）
12530	XYJ_KFS_SKILL_NAME_h6	刚猛重击（6级）
12531	XYJ_KFS_SKILL_NAME_h7	刚猛重击（7级）
12532	XYJ_KFS_SKILL_NAME_h8	刚猛重击（8级）
12533	XYJ_KFS_SKILL_NAME_i1	柔蛇突袭（1级）
12534	XYJ_KFS_SKILL_NAME_i2	柔蛇突袭（2级）
12535	XYJ_KFS_SKILL_NAME_i3	柔蛇突袭（3级）
12536	XYJ_KFS_SKILL_NAME_i4	柔蛇突袭（4级）
12537	XYJ_KFS_SKILL_NAME_i5	柔蛇突袭（5级）
12538	XYJ_KFS_SKILL_NAME_i6	柔蛇突袭（6级）
12539	XYJ_KFS_SKILL_NAME_i7	柔蛇突袭（7级）
12540	XYJ_KFS_SKILL_NAME_i8	柔蛇突袭（8级）
12541	XYJ_KFS_SKILL_NAME_j1	寒冰穿刺（1级）
12542	XYJ_KFS_SKILL_NAME_j2	寒冰穿刺（2级）
12543	XYJ_KFS_SKILL_NAME_j3	寒冰穿刺（3级）
12544	XYJ_KFS_SKILL_NAME_j4	寒冰穿刺（4级）
12545	XYJ_KFS_SKILL_NAME_j5	寒冰穿刺（5级）
12546	XYJ_KFS_SKILL_NAME_j6	寒冰穿刺（6级）
12547	XYJ_KFS_SKILL_NAME_j7	寒冰穿刺（7级）
12548	XYJ_KFS_SKILL_NAME_j8	寒冰穿刺（8级）
12549	XYJ_KFS_SKILL_NAME_k1	烈焰灼身（1级）
12550	XYJ_KFS_SKILL_NAME_k2	烈焰灼身（2级）
12551	XYJ_KFS_SKILL_NAME_k3	烈焰灼身（3级）
12552	XYJ_KFS_SKILL_NAME_k4	烈焰灼身（4级）
12553	XYJ_KFS_SKILL_NAME_k5	烈焰灼身（5级）
12554	XYJ_KFS_SKILL_NAME_k6	烈焰灼身（6级）
12555	XYJ_KFS_SKILL_NAME_k7	烈焰灼身（7级）
12556	XYJ_KFS_SKILL_NAME_k8	烈焰灼身（8级）
12557	XYJ_KFS_SKILL_NAME_l1	天雷轰顶（1级）
12558	XYJ_KFS_SKILL_NAME_l2	天雷轰顶（2级）
12559	XYJ_KFS_SKILL_NAME_l3	天雷轰顶（3级）
12560	XYJ_KFS_SKILL_NAME_l4	天雷轰顶（4级）
12561	XYJ_KFS_SKILL_NAME_l5	天雷轰顶（5级）
12562	XYJ_KFS_SKILL_NAME_l6	天雷轰顶（6级）
12563	XYJ_KFS_SKILL_NAME_l7	天雷轰顶（7级）
12564	XYJ_KFS_SKILL_NAME_l8	天雷轰顶（8级）
12565	XYJ_KFS_SKILL_NAME_m1	雾腐蚀毒（1级）
12566	XYJ_KFS_SKILL_NAME_m2	雾腐蚀毒（2级）
12567	XYJ_KFS_SKILL_NAME_m3	雾腐蚀毒（3级）
12568	XYJ_KFS_SKILL_NAME_m4	雾腐蚀毒（4级）
12569	XYJ_KFS_SKILL_NAME_m5	雾腐蚀毒（5级）
12570	XYJ_KFS_SKILL_NAME_m6	雾腐蚀毒（6级）
12571	XYJ_KFS_SKILL_NAME_m7	雾腐蚀毒（7级）
12572	XYJ_KFS_SKILL_NAME_m8	雾腐蚀毒（8级）
12573	XYJ_KFS_SKILL_NAME_n1	雷霆猛击（1级）
12574	XYJ_KFS_SKILL_NAME_n2	雷霆猛击（2级）
12575	XYJ_KFS_SKILL_NAME_n3	雷霆猛击（3级）
12576	XYJ_KFS_SKILL_NAME_n4	雷霆猛击（4级）
12577	XYJ_KFS_SKILL_NAME_n5	雷霆猛击（5级）
12578	XYJ_KFS_SKILL_NAME_n6	雷霆猛击（6级）
12579	XYJ_KFS_SKILL_NAME_n7	雷霆猛击（7级）
12580	XYJ_KFS_SKILL_NAME_n8	雷霆猛击（8级）
12581	XYJ_KFS_SKILL_NAME_o1	鹰凖之魂（1级）
12582	XYJ_KFS_SKILL_NAME_o2	鹰凖之魂（2级）
12583	XYJ_KFS_SKILL_NAME_o3	鹰凖之魂（3级）
12584	XYJ_KFS_SKILL_NAME_o4	鹰凖之魂（4级）
12585	XYJ_KFS_SKILL_NAME_o5	鹰凖之魂（5级）
12586	XYJ_KFS_SKILL_NAME_o6	鹰凖之魂（6级）
12587	XYJ_KFS_SKILL_NAME_o7	鹰凖之魂（7级）
12588	XYJ_KFS_SKILL_NAME_o8	鹰凖之魂（8级）
12589	XYJ_KFS_SKILL_NAME_p1	隐逸之魂（1级）
12590	XYJ_KFS_SKILL_NAME_p2	隐逸之魂（2级）
12591	XYJ_KFS_SKILL_NAME_p3	隐逸之魂（3级）
12592	XYJ_KFS_SKILL_NAME_p4	隐逸之魂（4级）
12593	XYJ_KFS_SKILL_NAME_p5	隐逸之魂（5级）
12594	XYJ_KFS_SKILL_NAME_p6	隐逸之魂（6级）
12595	XYJ_KFS_SKILL_NAME_p7	隐逸之魂（7级）
12596	XYJ_KFS_SKILL_NAME_p8	隐逸之魂（8级）
12597	XYJ_PET_EQUIP_SUITUP_001	升级后整套的套装效果将提升为：#G外功攻击+664#cfff263；#G命中+859#cfff263；#G力量+33#cfff263；#G猛击技能释放时额外增加外功攻击（2星套装效果）#cfff263。
12598	XYJ_PET_EQUIP_SUITUP_002	升级后整套的套装效果将提升为：#G外功攻击+996#cfff263；#G命中+1288#cfff263；#G力量+49#cfff263；#G猛击技能释放时额外增加外功攻击（3星套装效果）#cfff263。
12599	XYJ_PET_EQUIP_SUITUP_003	升级后整套的套装效果将提升为：#G外功攻击+1327#cfff263；#G命中+1717#cfff263；#G力量+66#cfff263；#G猛击技能释放时额外增加外功攻击（4星套装效果）#cfff263。
12600	XYJ_PET_EQUIP_SUITUP_004	升级后整套的套装效果将提升为：#G外功攻击+1659#cfff263；#G命中+2146#cfff263；#G力量+82#cfff263；#G猛击技能释放时额外增加外功攻击（5星套装效果）#cfff263。
12601	XYJ_PET_EQUIP_SUITUP_005	升级后整套的套装效果将提升为：#G外功攻击+1991#cfff263；#G命中+2575#cfff263；#G力量+98#cfff263；#G猛击技能释放时额外增加外功攻击（6星套装效果）#cfff263。
12602	XYJ_PET_EQUIP_SUITUP_006	升级后整套的套装效果将提升为：#G命中+859#cfff263；#G血上限+1217#cfff263；#G力量+33#cfff263；#G增加摔绊技能对目标的生效几率（2星套装效果）#cfff263。
12603	XYJ_PET_EQUIP_SUITUP_007	升级后整套的套装效果将提升为：#G命中+1288#cfff263；#G血上限+1825#cfff263；#G力量+49#cfff263；#G增加摔绊技能对目标的生效几率（3星套装效果）#cfff263。
12604	XYJ_PET_EQUIP_SUITUP_008	升级后整套的套装效果将提升为：#G命中+1717#cfff263；#G血上限+2434#cfff263；#G力量+66#cfff263；#G增加摔绊技能对目标的生效几率（4星套装效果）#cfff263。
12605	XYJ_PET_EQUIP_SUITUP_009	升级后整套的套装效果将提升为：#G命中+2146#cfff263；#G血上限+3042#cfff263；#G力量+82#cfff263；#G增加摔绊技能对目标的生效几率（5星套装效果）#cfff263。
12606	XYJ_PET_EQUIP_SUITUP_010	升级后整套的套装效果将提升为：#G命中+2575#cfff263；#G血上限+3650#cfff263；#G力量+98#cfff263；#G增加摔绊技能对目标的生效几率（6星套装效果）#cfff263。
12607	XYJ_PET_EQUIP_SUITUP_011	升级后整套的套装效果将提升为：#G命中+859#cfff263；#G血上限+1217#cfff263；#G力量+33#cfff263；#G增加虚弱技能对目标的生效几率（2星套装效果）#cfff263。
12608	XYJ_PET_EQUIP_SUITUP_012	升级后整套的套装效果将提升为：#G命中+1288#cfff263；#G血上限+1825#cfff263；#G力量+49#cfff263；#G增加虚弱技能对目标的生效几率（3星套装效果）#cfff263。
12609	XYJ_PET_EQUIP_SUITUP_013	升级后整套的套装效果将提升为：#G命中+1717#cfff263；#G血上限+2434#cfff263；#G力量+66#cfff263；#G增加虚弱技能对目标的生效几率（4星套装效果）#cfff263。
12610	XYJ_PET_EQUIP_SUITUP_014	升级后整套的套装效果将提升为：#G命中+2146#cfff263；#G血上限+3042#cfff263；#G力量+82#cfff263；#G增加虚弱技能对目标的生效几率（5星套装效果）#cfff263。
12611	XYJ_PET_EQUIP_SUITUP_015	升级后整套的套装效果将提升为：#G命中+2575#cfff263；#G血上限+3650#cfff263；#G力量+98#cfff263；#G增加虚弱技能对目标的生效几率（6星套装效果）#cfff263。
12612	XYJ_PET_EQUIP_SUITUP_016	升级后整套的套装效果将提升为：#G内功攻击+664#cfff263；#G命中+859#cfff263；#G灵气+33#cfff263；#G烈火咒、玄雷咒、血毒咒、寒冰咒释放时额外增加对应的属性攻击（2星套装效果）#cfff263。
12613	XYJ_PET_EQUIP_SUITUP_017	升级后整套的套装效果将提升为：#G内功攻击+996#cfff263；#G命中+1288#cfff263；#G灵气+49#cfff263；#G烈火咒、玄雷咒、血毒咒、寒冰咒释放时额外增加对应的属性攻击（3星套装效果）#cfff263。
12614	XYJ_PET_EQUIP_SUITUP_018	升级后整套的套装效果将提升为：#G内功攻击+1327#cfff263；#G命中+1717#cfff263；#G灵气+66#cfff263；#G烈火咒、玄雷咒、血毒咒、寒冰咒释放时额外增加对应的属性攻击（4星套装效果）#cfff263。
12615	XYJ_PET_EQUIP_SUITUP_019	升级后整套的套装效果将提升为：#G内功攻击+1659#cfff263；#G命中+2146#cfff263；#G灵气+82#cfff263；#G烈火咒、玄雷咒、血毒咒、寒冰咒释放时额外增加对应的属性攻击（5星套装效果）#cfff263。
12616	XYJ_PET_EQUIP_SUITUP_020	升级后整套的套装效果将提升为：#G内功攻击+1991#cfff263；#G命中+2575#cfff263；#G灵气+98#cfff263；#G烈火咒、玄雷咒、血毒咒、寒冰咒释放时额外增加对应的属性攻击（6星套装效果）#cfff263。
12617	XYJ_PET_EQUIP_SUITUP_021	升级后整套的套装效果将提升为：#G命中+859#cfff263；#G血上限+1217#cfff263；#G灵气+33#cfff263；#G增加摔绊技能对目标的生效几率（2星套装效果）#cfff263。
12618	XYJ_PET_EQUIP_SUITUP_022	升级后整套的套装效果将提升为：#G命中+1288#cfff263；#G血上限+1825#cfff263；#G灵气+49#cfff263；#G增加摔绊技能对目标的生效几率（3星套装效果）#cfff263。
12619	XYJ_PET_EQUIP_SUITUP_023	升级后整套的套装效果将提升为：#G命中+1717#cfff263；#G血上限+2434#cfff263；#G灵气+66#cfff263；#G增加摔绊技能对目标的生效几率（4星套装效果）#cfff263。
12620	XYJ_PET_EQUIP_SUITUP_024	升级后整套的套装效果将提升为：#G命中+2146#cfff263；#G血上限+3042#cfff263；#G灵气+82#cfff263；#G增加摔绊技能对目标的生效几率（5星套装效果）#cfff263。
12621	XYJ_PET_EQUIP_SUITUP_025	升级后整套的套装效果将提升为：#G命中+2575#cfff263；#G血上限+3650#cfff263；#G灵气+98#cfff263；#G增加摔绊技能对目标的生效几率（6星套装效果）#cfff263。
12622	XYJ_PET_EQUIP_SUITUP_026	升级后整套的套装效果将提升为：#G命中+859#cfff263；#G血上限+1217#cfff263；#G灵气+33#cfff263；#G增加虚弱技能对目标的生效几率（2星套装效果）#cfff263。
12623	XYJ_PET_EQUIP_SUITUP_027	升级后整套的套装效果将提升为：#G命中+1288#cfff263；#G血上限+1825#cfff263；#G灵气+49#cfff263；#G增加虚弱技能对目标的生效几率（3星套装效果）#cfff263。
12624	XYJ_PET_EQUIP_SUITUP_028	升级后整套的套装效果将提升为：#G命中+1717#cfff263；#G血上限+2434#cfff263；#G灵气+66#cfff263；#G增加虚弱技能对目标的生效几率（4星套装效果）#cfff263。
12625	XYJ_PET_EQUIP_SUITUP_029	升级后整套的套装效果将提升为：#G命中+2146#cfff263；#G血上限+3042#cfff263；#G灵气+82#cfff263；#G增加虚弱技能对目标的生效几率（5星套装效果）#cfff263。
12626	XYJ_PET_EQUIP_SUITUP_030	升级后整套的套装效果将提升为：#G命中+2575#cfff263；#G血上限+3650#cfff263；#G灵气+98#cfff263；#G增加虚弱技能对目标的生效几率（6星套装效果）#cfff263。
12627	XYJ_PET_EQUIP_SUITUP_031	升级后整套的套装效果将提升为：#G外功防御+656#cfff263；#G内功防御+656#cfff263；#G血上限+1217#cfff263；#G增加灵动技能对珍兽自己的生效几率（2星套装效果）#cfff263。
12628	XYJ_PET_EQUIP_SUITUP_032	升级后整套的套装效果将提升为：#G外功防御+983#cfff263；#G内功防御+983#cfff263；#G血上限+1825#cfff263；#G增加灵动技能对珍兽自己的生效几率（3星套装效果）#cfff263。
12629	XYJ_PET_EQUIP_SUITUP_033	升级后整套的套装效果将提升为：#G外功防御+1311#cfff263；#G内功防御+1311#cfff263；#G血上限+2434#cfff263；#G增加灵动技能对珍兽自己的生效几率（4星套装效果）#cfff263。
12630	XYJ_PET_EQUIP_SUITUP_034	升级后整套的套装效果将提升为：#G外功防御+1638#cfff263；#G内功防御+1638#cfff263；#G血上限+3042#cfff263；#G增加灵动技能对珍兽自己的生效几率（5星套装效果）#cfff263。
12631	XYJ_PET_EQUIP_SUITUP_035	升级后整套的套装效果将提升为：#G外功防御+1966#cfff263；#G内功防御+1966#cfff263；#G血上限+3650#cfff263；#G增加灵动技能对珍兽自己的生效几率（6星套装效果）#cfff263。
12632	XYJ_PET_EQUIP_SUITUP_036	升级后整套的套装效果将提升为：#G身法+33#cfff263；#G命中+859#cfff263；#G血上限+1217#cfff263；#G增加虚弱技能对目标的生效几率（2星套装效果）#cfff263。
12633	XYJ_PET_EQUIP_SUITUP_037	升级后整套的套装效果将提升为：#G身法+49#cfff263；#G命中+1288#cfff263；#G血上限+1825#cfff263；#G增加虚弱技能对目标的生效几率（3星套装效果）#cfff263。
12634	XYJ_PET_EQUIP_SUITUP_038	升级后整套的套装效果将提升为：#G身法+66#cfff263；#G命中+1717#cfff263；#G血上限+2434#cfff263；#G增加虚弱技能对目标的生效几率（4星套装效果）#cfff263。
12635	XYJ_PET_EQUIP_SUITUP_039	升级后整套的套装效果将提升为：#G身法+82#cfff263；#G命中+2146#cfff263；#G血上限+3042#cfff263；#G增加虚弱技能对目标的生效几率（5星套装效果）#cfff263。
12636	XYJ_PET_EQUIP_SUITUP_040	升级后整套的套装效果将提升为：#G身法+98#cfff263；#G命中+2575#cfff263；#G血上限+3650#cfff263；#G增加虚弱技能对目标的生效几率（6星套装效果）#cfff263。
12637	XYJ_PET_EQUIP_SUITUP_041	升级后整套的套装效果将提升为：#G命中+859#cfff263；#G身法+33#cfff263；#G血上限+1217#cfff263；#G增加虚弱技能对目标的生效几率（2星套装效果）#cfff263。
12638	XYJ_PET_EQUIP_SUITUP_042	升级后整套的套装效果将提升为：#G命中+1288#cfff263；#G身法+49#cfff263；#G血上限+1825#cfff263；#G增加虚弱技能对目标的生效几率（3星套装效果）#cfff263。
12639	XYJ_PET_EQUIP_SUITUP_043	升级后整套的套装效果将提升为：#G命中+1717#cfff263；#G身法+66#cfff263；#G血上限+2434#cfff263；#G增加虚弱技能对目标的生效几率（4星套装效果）#cfff263。
12640	XYJ_PET_EQUIP_SUITUP_044	升级后整套的套装效果将提升为：#G命中+2146#cfff263；#G身法+82#cfff263；#G血上限+3042#cfff263；#G增加虚弱技能对目标的生效几率（5星套装效果）#cfff263。
12641	XYJ_PET_EQUIP_SUITUP_045	升级后整套的套装效果将提升为：#G命中+2575#cfff263；#G身法+98#cfff263；#G血上限+3650#cfff263；#G增加虚弱技能对目标的生效几率（6星套装效果）#cfff263。
12642	XYJ_PET_EQUIP_SUITUP_046	升级后整套的套装效果将提升为：#G外功攻击+748#cfff263；#G命中+965#cfff263；#G力量+37#cfff263；#G增加猛击技能的释放几率（2星套装效果）#cfff263。
12643	XYJ_PET_EQUIP_SUITUP_047	升级后整套的套装效果将提升为：#G外功攻击+1122#cfff263；#G命中+1447#cfff263；#G力量+55#cfff263；#G增加猛击技能的释放几率（3星套装效果）#cfff263。
12644	XYJ_PET_EQUIP_SUITUP_048	升级后整套的套装效果将提升为：#G外功攻击+1495#cfff263；#G命中+1929#cfff263；#G力量+74#cfff263；#G增加猛击技能的释放几率（4星套装效果）#cfff263。
12645	XYJ_PET_EQUIP_SUITUP_049	升级后整套的套装效果将提升为：#G外功攻击+1869#cfff263；#G命中+2411#cfff263；#G力量+92#cfff263；#G增加猛击技能的释放几率（5星套装效果）#cfff263。
12646	XYJ_PET_EQUIP_SUITUP_050	升级后整套的套装效果将提升为：#G外功攻击+2243#cfff263；#G命中+2893#cfff263；#G力量+110#cfff263；#G增加猛击技能的释放几率（6星套装效果）#cfff263。
12647	XYJ_PET_EQUIP_SUITUP_051	升级后整套的套装效果将提升为：#G命中+965#cfff263；#G血上限+1373#cfff263；#G力量+37#cfff263；#G增加反震技能对目标的生效几率（2星套装效果）#cfff263。
12648	XYJ_PET_EQUIP_SUITUP_052	升级后整套的套装效果将提升为：#G命中+1447#cfff263；#G血上限+2059#cfff263；#G力量+55#cfff263；#G增加反震技能对目标的生效几率（3星套装效果）#cfff263。
12649	XYJ_PET_EQUIP_SUITUP_053	升级后整套的套装效果将提升为：#G命中+1929#cfff263；#G血上限+2745#cfff263；#G力量+74#cfff263；#G增加反震技能对目标的生效几率（4星套装效果）#cfff263。
12650	XYJ_PET_EQUIP_SUITUP_054	升级后整套的套装效果将提升为：#G命中+2411#cfff263；#G血上限+3431#cfff263；#G力量+92#cfff263；#G增加反震技能对目标的生效几率（5星套装效果）#cfff263。
12651	XYJ_PET_EQUIP_SUITUP_055	升级后整套的套装效果将提升为：#G命中+2893#cfff263；#G血上限+4117#cfff263；#G力量+110#cfff263；#G增加反震技能对目标的生效几率（6星套装效果）#cfff263。
12652	XYJ_PET_EQUIP_SUITUP_056	升级后整套的套装效果将提升为：#G命中+965#cfff263；#G血上限+1373#cfff263；#G力量+37#cfff263；#G增加吸气技能对目标的生效几率（2星套装效果）#cfff263。
12653	XYJ_PET_EQUIP_SUITUP_057	升级后整套的套装效果将提升为：#G命中+1447#cfff263；#G血上限+2059#cfff263；#G力量+55#cfff263；#G增加吸气技能对目标的生效几率（3星套装效果）#cfff263。
12654	XYJ_PET_EQUIP_SUITUP_058	升级后整套的套装效果将提升为：#G命中+1929#cfff263；#G血上限+2745#cfff263；#G力量+74#cfff263；#G增加吸气技能对目标的生效几率（4星套装效果）#cfff263。
12655	XYJ_PET_EQUIP_SUITUP_059	升级后整套的套装效果将提升为：#G命中+2411#cfff263；#G血上限+3431#cfff263；#G力量+92#cfff263；#G增加吸气技能对目标的生效几率（5星套装效果）#cfff263。
12656	XYJ_PET_EQUIP_SUITUP_060	升级后整套的套装效果将提升为：#G命中+2893#cfff263；#G血上限+4117#cfff263；#G力量+110#cfff263；#G增加吸气技能对目标的生效几率（6星套装效果）#cfff263。
12657	XYJ_PET_EQUIP_SUITUP_061	升级后整套的套装效果将提升为：#G内功攻击+748#cfff263；#G命中+965#cfff263；#G灵气+37#cfff263；#G痛击技能释放时额外增加内功攻击（2星套装效果）#cfff263。
12658	XYJ_PET_EQUIP_SUITUP_062	升级后整套的套装效果将提升为：#G内功攻击+1122#cfff263；#G命中+1447#cfff263；#G灵气+55#cfff263；#G痛击技能释放时额外增加内功攻击（3星套装效果）#cfff263。
12659	XYJ_PET_EQUIP_SUITUP_063	升级后整套的套装效果将提升为：#G内功攻击+1495#cfff263；#G命中+1929#cfff263；#G灵气+74#cfff263；#G痛击技能释放时额外增加内功攻击（4星套装效果）#cfff263。
12660	XYJ_PET_EQUIP_SUITUP_064	升级后整套的套装效果将提升为：#G内功攻击+1869#cfff263；#G命中+2411#cfff263；#G灵气+92#cfff263；#G痛击技能释放时额外增加内功攻击（5星套装效果）#cfff263。
12661	XYJ_PET_EQUIP_SUITUP_065	升级后整套的套装效果将提升为：#G内功攻击+2243#cfff263；#G命中+2893#cfff263；#G灵气+110#cfff263；#G痛击技能释放时额外增加内功攻击（6星套装效果）#cfff263。
12662	XYJ_PET_EQUIP_SUITUP_066	升级后整套的套装效果将提升为：#G命中+965#cfff263；#G血上限+1373#cfff263；#G灵气+37#cfff263；#G增加反震技能对目标的生效几率（2星套装效果）#cfff263。
12663	XYJ_PET_EQUIP_SUITUP_067	升级后整套的套装效果将提升为：#G命中+1447#cfff263；#G血上限+2059#cfff263；#G灵气+55#cfff263；#G增加反震技能对目标的生效几率（3星套装效果）#cfff263。
12664	XYJ_PET_EQUIP_SUITUP_068	升级后整套的套装效果将提升为：#G命中+1929#cfff263；#G血上限+2745#cfff263；#G灵气+74#cfff263；#G增加反震技能对目标的生效几率（4星套装效果）#cfff263。
12665	XYJ_PET_EQUIP_SUITUP_069	升级后整套的套装效果将提升为：#G命中+2411#cfff263；#G血上限+3431#cfff263；#G灵气+92#cfff263；#G增加反震技能对目标的生效几率（5星套装效果）#cfff263。
12666	XYJ_PET_EQUIP_SUITUP_070	升级后整套的套装效果将提升为：#G命中+2893#cfff263；#G血上限+4117#cfff263；#G灵气+110#cfff263；#G增加反震技能对目标的生效几率（6星套装效果）#cfff263。
12667	XYJ_PET_EQUIP_SUITUP_071	升级后整套的套装效果将提升为：#G命中+965#cfff263；#G血上限+1373#cfff263；#G灵气+37#cfff263；#G增加吸气技能对目标的生效几率（2星套装效果）#cfff263。
12668	XYJ_PET_EQUIP_SUITUP_072	升级后整套的套装效果将提升为：#G命中+1447#cfff263；#G血上限+2059#cfff263；#G灵气+55#cfff263；#G增加吸气技能对目标的生效几率（3星套装效果）#cfff263。
12669	XYJ_PET_EQUIP_SUITUP_073	升级后整套的套装效果将提升为：#G命中+1929#cfff263；#G血上限+2745#cfff263；#G灵气+74#cfff263；#G增加吸气技能对目标的生效几率（4星套装效果）#cfff263。
12670	XYJ_PET_EQUIP_SUITUP_074	升级后整套的套装效果将提升为：#G命中+2411#cfff263；#G血上限+3431#cfff263；#G灵气+92#cfff263；#G增加吸气技能对目标的生效几率（5星套装效果）#cfff263。
12671	XYJ_PET_EQUIP_SUITUP_075	升级后整套的套装效果将提升为：#G命中+2893#cfff263；#G血上限+4117#cfff263；#G灵气+110#cfff263；#G增加吸气技能对目标的生效几率（6星套装效果）#cfff263。
12672	XYJ_PET_EQUIP_SUITUP_076	升级后整套的套装效果将提升为：#G外功防御+738#cfff263；#G内功防御+738#cfff263；#G血上限+1373#cfff263；#G增加忠心技能对玩家的生效几率（2星套装效果）#cfff263。
12673	XYJ_PET_EQUIP_SUITUP_077	升级后整套的套装效果将提升为：#G外功防御+1107#cfff263；#G内功防御+1107#cfff263；#G血上限+2059#cfff263；#G增加忠心技能对玩家的生效几率（3星套装效果）#cfff263。
12674	XYJ_PET_EQUIP_SUITUP_078	升级后整套的套装效果将提升为：#G外功防御+1476#cfff263；#G内功防御+1476#cfff263；#G血上限+2745#cfff263；#G增加忠心技能对玩家的生效几率（4星套装效果）#cfff263。
