INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
3732	npc司空玄.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3733	骑乘黑玫瑰130729.obj	1	2	1	0.15	191	192	193	万能坐骑.txt																																					
3734	张全祥.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3735	丐帮弟子.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3736	中年乞丐.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3737	珍兽迅雷蜂鸟130911.obj	1	2	0.4	0.15	191	192	193	万能怪物NPC.txt																																					
3738	npc新云炉130929.obj	1	2	1	0.15	182	183	184																																						
3739	npc求子观音长孙婆婆130927.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3740	npc爱满天下张大叔130927.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3741	钟汉良萧峰.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3742	珍兽闪电貂130729.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3743	npc木碗清130922.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3744	npc程青霜20130911.obj	1	2	1	0.15	191	192	193	npc程青霜20130911.txt																																					
3745	npc澹台子羽20130912.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3746	npc海风子20130912.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3747	npc慧易20130912.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3748	npc简宁20130916.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3749	npc路三娘20130916.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3750	npc慕容传20130913.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3751	npc破贪20130916.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3752	npc石宝20130916.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3753	npc唐昱20130918.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3754	npc张获20130916.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3755	林和靖.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3756	战斗丐帮弟子.obj	1	2	1	0.15	191	192	193	万能怪物NPC.txt																																					
3757	珍兽毛毛牛1.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3758	珍兽毛毛牛2.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3759	珍兽毛毛牛3.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3760	珍兽毛毛牛4.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3761	珍兽毛毛牛5.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3762	珍兽毛毛牛6.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3763	珍兽毛毛牛7.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3764	珍兽毛毛牛8.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3765	珍兽毛毛牛9.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3766	骑乘藏族套2012062.obj	1	2	1	0.15	182	183	184	万能坐骑.txt																																					
3767	npc生肖马20131115阿骏.obj	1	2	1.5	0.15	182	183	184	万能怪物NPC.txt																																					
3768	npc生肖蛇2013.obj	1	2	1.5	0.15	182	183	184	万能怪物NPC.txt																																					
3769	骑乘水马20131028.obj	1	2	1	0.15	480	481	482	万能坐骑.txt																																					
3770	骑乘机械坐骑131017.obj	1	2	1	0.15	182	183	184	万能坐骑.txt																																					
3771	珍兽20131015圣诞节小鹿1.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3772	珍兽20131015圣诞节小鹿2.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3773	珍兽20131015圣诞节小鹿3.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3774	珍兽20131015圣诞节小鹿4.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3775	珍兽20131015圣诞节小鹿5.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3776	珍兽20131015圣诞节小鹿6.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3777	珍兽20131015圣诞节小鹿7.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3778	珍兽20131015圣诞节小鹿8.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3779	珍兽20131015圣诞节小鹿9.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3780	骑乘20131128圣诞骑乘.obj	1	2	1	0.15	182	183	184	万能坐骑.txt																																					
3781	珍兽131106vip马1.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3782	珍兽131106vip马2.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3783	珍兽131106vip马6.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3784	珍兽131106vip马3.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3785	珍兽131106vip马7.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3786	珍兽131106vip马8.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3787	珍兽131106vip马9.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3788	珍兽131106vip马4.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3789	珍兽131106vip马5.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3790	珍兽131112钻石vip马1.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3791	珍兽131112钻石vip马2.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3792	珍兽131112钻石vip马3.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3793	珍兽131112钻石vip马4.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3794	珍兽131112钻石vip马6.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3795	珍兽131112钻石vip马7.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3796	珍兽131112钻石vip马8.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3797	珍兽131112钻石vip马9.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3798	珍兽131112钻石vip马5.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3799	npc大锅.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3800	子女变身段誉.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3801	子女变身乔峰.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3802	子女变身虚竹.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3803	子女变身王语嫣.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3804	骑乘131107新年神马浮云.obj	1	2	1	0.15	182	183	184	万能坐骑.txt																																					
3805	珍兽131125新年火炮熊猫01.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3806	珍兽131125新年火炮熊猫02.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3807	珍兽131125新年火炮熊猫03.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3808	珍兽131125新年火炮熊猫05.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3809	珍兽131125新年火炮熊猫04.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3810	珍兽131125新年火炮熊猫06.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3811	珍兽131125新年火炮熊猫07.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3812	珍兽131125新年火炮熊猫08.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3813	珍兽131125新年火炮熊猫09.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3814	珍兽131031吟游精灵01.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3815	珍兽131031吟游精灵02.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3816	珍兽131031吟游精灵03.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3817	珍兽131031吟游精灵07.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3818	珍兽131031吟游精灵08.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3819	珍兽131031吟游精灵05.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3820	珍兽131031吟游精灵06.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3821	珍兽131031吟游精灵04.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3822	珍兽131031吟游精灵09.obj	1	2	1.25	0.15	182	183	184	万能怪物NPC.txt																																					
3823	骑乘20140102情人节骑乘.obj	1	2	1	0.15	191	192	193	万能坐骑.txt																																					
3824	NPC怪130105九黎司命.obj	1	2	0.85	0.15	182	183	184	万能怪物NPC.txt																																					
3825	NPC怪140120蚩尤遗民.obj	1	2	1.5	0.15	182	183	184	万能怪物NPC.txt																																					
3826	npc怪140120赤炎豹.obj	1	2	1.3	0.15	182	183	184	万能怪物NPC.txt																																					
3827	NPC怪140122通天岩怪.obj	1	2	0.5	0.15	182	183	184	万能怪物NPC.txt																																					
3828	NPC怪140222噬魂雕.obj	1	2	1.35	0.15	182	183	184	万能怪物NPC.txt																																					
3829	NPC怪140206海岸灵龟.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3830	npc怪20130123碧落风妖.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3831	npc怪140218火元力.obj	1	2	0.9	0.15	182	183	184	万能怪物NPC.txt																																					
3832	NPC怪140212九黎魔官.obj	1	2	1.1	0.15	182	183	184	万能怪物NPC.txt																																					
3833	NPC怪140212九黎先锋.obj	1	2	0.6	0.15	182	183	184	万能怪物NPC.txt																																					
3834	NPC怪140212九黎先锋头领.obj	1	2	0.7	0.15	182	183	184	万能怪物NPC.txt																																					
3835	NPC怪140212狂暴九黎先锋.obj	1	2	0.6	0.15	182	183	184	万能怪物NPC.txt																																					
3836	NPC怪140212狂暴九黎先锋头领.obj	1	2	0.7	0.15	182	183	184	万能怪物NPC.txt																																					
3837	npc怪20140211狂暴的九黎斥候头领.obj	1	2	0.85	0.15	182	183	184	万能怪物NPC.txt																																					
3838	npc怪20140211狂暴的九黎斥候头领.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3839	npc怪20140211九黎守卫.obj	1	2	0.9	0.15	182	183	184	万能怪物NPC.txt																																					
3840	npc怪20140211九黎斥候头领.obj	1	2	0.85	0.15	182	183	184	万能怪物NPC.txt																																					
3841	npc怪20140211九黎斥候头领.obj	1	2	1	0.15	182	183	184	万能怪物NPC.txt																																					
3842	npc140208敛墨.obj	1	2	1.3	0.15	182	183	184	万能怪物NPC.txt																																					
